Unnamed: 0,cve,owner,repo,patch
3830,CVE-2022-36752,landfillbaby,png2webp,8f21ad79b0cd98fc22d5b49734543101946abbff
3831,CVE-2022-36879,torvalds,linux,f85daf0e725358be78dfd208dea5fd665d8cb901
3836,CVE-2022-39189,torvalds,linux,6cd88243c7e03845a450795e134b488fc2afb736
3837,CVE-2022-39190,torvalds,linux,e02f0d3970404bfea385b6edb86f2d936db0ea2b
3839,CVE-2022-39842,torvalds,linux,a09d2d00af53b43c6f11e6ab3cb58443c2cac8a7
3841,CVE-2022-40307,torvalds,linux,9cb636b5f6a8cc6d1b50809ec8f8d33ae0c84c95
3842,CVE-2022-40673,JonMagon,KDiskMark,3c90083a4f5ba3f240a797e509d818221542bbdc
3843,CVE-2009-0385,FFmpeg,FFmpeg,0838cfdc8a10185604db5cd9d6bffad71279a0e8
3844,CVE-2010-3429,FFmpeg,FFmpeg,6e73cef6e3b536fbccdb82bd9260440d836b3f03
3845,CVE-2010-4704,FFmpeg,FFmpeg,3dde66752d59dfdd0f3727efd66e7202b3c75078
3846,CVE-2011-0480,FFmpeg,FFmpeg,13184036a6b1b1d4b61c91118c0896e9ad4634c3
3847,CVE-2011-1931,FFmpeg,FFmpeg,89f903b3d5ec38c9c5d90fba7e626fa0eda61a32
3848,CVE-2011-3934,FFmpeg,FFmpeg,247d30a7dba6684ccce4508424f35fd58465e535
3849,CVE-2011-3935,FFmpeg,FFmpeg,668494acd8b20f974c7722895d4a6a14c1005f1e
3850,CVE-2011-3937,FFmpeg,FFmpeg,71db86d53b5c6872cea31bf714a1a38ec78feaba
3851,CVE-2011-3940,FFmpeg,FFmpeg,5c011706bc752d34bc6ada31d7df2ca0c9af7c6b
3852,CVE-2011-3944,FFmpeg,FFmpeg,1285baaab550e3e761590ef6dfb1d9bd9d1332e4
3853,CVE-2011-3945,FFmpeg,FFmpeg,807a045ab7f51993a2c1b3116016cbbd4f3d20d6
3854,CVE-2011-3946,FFmpeg,FFmpeg,9decfc17bb76da34734296048d390b176abf404c
3855,CVE-2011-3947,FFmpeg,FFmpeg,b57d262412204e54a7ef8fa1b23ff4dcede622e5
3856,CVE-2011-3973,FFmpeg,FFmpeg,4a71da0f3ab7f5542decd11c81994f849d5b2c78
3857,CVE-2011-3974,FFmpeg,FFmpeg,4a71da0f3ab7f5542decd11c81994f849d5b2c78
3858,CVE-2011-4031,FFmpeg,FFmpeg,ba9a7e0d71bd34f8b89ae99322b62a310be163a6
3859,CVE-2011-4352,FFmpeg,FFmpeg,eef5c35b4352ec49ca41f6198bee8a976b1f81e5
3860,CVE-2012-0848,FFmpeg,FFmpeg,5257743aee0c3982f0079e6553aabc6aa39401d2
3861,CVE-2012-0850,FFmpeg,FFmpeg,944f5b2779e4aa63f7624df6cd4de832a53db81b
3862,CVE-2012-0851,FFmpeg,FFmpeg,7fff64e00d886fde11d61958888c82b461cf99b9
3863,CVE-2012-0852,FFmpeg,FFmpeg,608708009f69ba4cecebf05120c696167494c897
3864,CVE-2012-0854,FFmpeg,FFmpeg,6d8e6fe9dbc365f50521cf0c4a5ffee97c970cb5
3865,CVE-2012-0858,FFmpeg,FFmpeg,204cb29b3c84a74cbcd059d353c70c8bdc567d98
3866,CVE-2012-0859,FFmpeg,FFmpeg,6fcf2bb8af0e7d6bb179e71e67e5fab8ef0d2ec2
3867,CVE-2012-2772,FFmpeg,FFmpeg,cb7190cd2c691fd93e4d3664f3fce6c19ee001dd
3868,CVE-2012-2775,FFmpeg,FFmpeg,9d3032b960ae03066c008d6e6774f68b17a1d69d
3869,CVE-2012-2776,FFmpeg,FFmpeg,ba775a54bc2136ec5da85385a923b05ee6fab159
3870,CVE-2012-2784,FFmpeg,FFmpeg,25715064c2ef4978672a91f8c856f3e8809a7c45
3871,CVE-2012-2783,FFmpeg,FFmpeg,d85b3c4fff4c4b255232fcc01edbd57f19d60998
3872,CVE-2012-2789,FFmpeg,FFmpeg,97a5addfcf0029d0f5538ed70cb38cae4108a618
3873,CVE-2012-2790,FFmpeg,FFmpeg,2837d8dc276760db1821b81df3f794a90bfa56e6
3874,CVE-2012-2791,FFmpeg,FFmpeg,0846719dd11ab3f7a7caee13e7af71f71d913389
3875,CVE-2012-2793,FFmpeg,FFmpeg,83c7803f55b3231faeb93c1a634399a70fae9480
3876,CVE-2012-2794,FFmpeg,FFmpeg,5ad7335ebac2b38bb2a1c8df51a500b78461c05a
3877,CVE-2012-2796,FFmpeg,FFmpeg,5e59a77cec804a9b44c60ea22c17beba6453ef23
3878,CVE-2012-2798,FFmpeg,FFmpeg,72b9537d8886f679494651df517dfed9b420cf1f
3879,CVE-2012-2800,FFmpeg,FFmpeg,f0bf9e9c2a65e9a2b9d9e4e94f99acb191dc7ae7
3880,CVE-2012-2801,FFmpeg,FFmpeg,1df49142bab1b7bccd11392aa9e819e297d21a6e
3881,CVE-2012-2802,FFmpeg,FFmpeg,2c22701c371c2f3dea21fcdbb97c981939fb77af
3882,CVE-2012-2803,FFmpeg,FFmpeg,951cbea56fdc03ef96d07fbd7e5bed755d42ac8a
3883,CVE-2012-2804,FFmpeg,FFmpeg,4a80ebe491609e04110a1dd540a0ca79d3be3d04
3884,CVE-2012-5116,FFmpeg,FFmpeg,2c16bf2de07c68513072bf3cc96401d2c6291a3e
3885,CVE-2012-6618,FFmpeg,FFmpeg,03847eb8259291b4ff1bd840bd779d0699d71f96
3886,CVE-2013-0844,FFmpeg,FFmpeg,f18c873ab5ee3c78d00fdcc2582b39c133faecb4
3887,CVE-2013-0845,FFmpeg,FFmpeg,0ceca269b66ec12a23bf0907bd2c220513cdbf16
3888,CVE-2013-0846,FFmpeg,FFmpeg,a7ee6281f7ef1c29284e3a4cadfe0f227ffde1ed
3889,CVE-2013-0850,FFmpeg,FFmpeg,d6c184880ee2e09fd68c0ae217173832cee5afc1
3890,CVE-2013-0851,FFmpeg,FFmpeg,63ac64864c6e0e84355aa3caa5b92208997a9a8d
3891,CVE-2013-0852,FFmpeg,FFmpeg,c0d68be555f5858703383040e04fcd6529777061
3892,CVE-2013-0854,FFmpeg,FFmpeg,1f41cffe1e3e79620f587545bdfcbd7e6e68ed29
3893,CVE-2013-0855,FFmpeg,FFmpeg,3920d1387834e2bc334aff9f518f4beb24e470bd
3894,CVE-2013-0856,FFmpeg,FFmpeg,fd4f4923cce6a2cbf4f48640b4ac706e614a1594
3895,CVE-2013-0857,FFmpeg,FFmpeg,2fbb37b51bbea891392ad357baf8f3dff00bac05
3896,CVE-2013-0858,FFmpeg,FFmpeg,13451f5520ce6b0afde861b2285dda659f8d4fb4
3897,CVE-2013-0865,FFmpeg,FFmpeg,ab6c9332bfa1e20127a16392a0b85a4aa4840889
3898,CVE-2013-0866,FFmpeg,FFmpeg,96f452ac647dae33c53c242ef3266b65a9beafb6
3899,CVE-2013-0867,FFmpeg,FFmpeg,11c99c78bafa77f679a1a3ba06ad00984b9a4cae
3900,CVE-2013-0868,FFmpeg,FFmpeg,f67a0d115254461649470452058fa3c28c0df294
3901,CVE-2013-0869,FFmpeg,FFmpeg,695af8eed642ff0104834495652d1ee784a4c14d
3902,CVE-2013-0873,FFmpeg,FFmpeg,4f1279154ee9baf2078241bf5619774970d18b25
3903,CVE-2013-2495,FFmpeg,FFmpeg,3dbc0ff9c3e6f6e0d08ea3d42cb33761bae084ba
3904,CVE-2013-3670,FFmpeg,FFmpeg,c1f2c4c3b49277d65b71ccdd3b6b2878f1b593eb
3905,CVE-2013-3672,FFmpeg,FFmpeg,8d3c99e825317b7efda5fd12e69896b47c700303
3906,CVE-2013-3674,FFmpeg,FFmpeg,ad002e1a13a8df934bd6cb2c84175a4780ab8942
3907,CVE-2013-4358,FFmpeg,FFmpeg,072be3e8969f24113d599444be4d6a0ed04a6602
3908,CVE-2014-2098,FFmpeg,FFmpeg,ec9578d54d09b64bf112c2bf7a34b1ef3b93dbd3
3909,CVE-2014-5271,FFmpeg,FFmpeg,52b81ff4635c077b2bc8b8d3637d933b6629d803
3910,CVE-2014-5272,FFmpeg,FFmpeg,3539d6c63a16e1b2874bb037a86f317449c58770
3911,CVE-2014-7933,FFmpeg,FFmpeg,490a3ebf36821b81f73e34ad3f554cb523dd2682
3912,CVE-2014-7937,FFmpeg,FFmpeg,8c50704ebf1777bee76772c4835d9760b3721057
3913,CVE-2014-8541,FFmpeg,FFmpeg,5c378d6a6df8243f06c87962b873bd563e58cd39
3914,CVE-2014-8542,FFmpeg,FFmpeg,105654e376a736d243aef4a1d121abebce912e6b
3915,CVE-2014-8543,FFmpeg,FFmpeg,8b0e96e1f21b761ca15dbb470cd619a1ebf86c3e
3916,CVE-2014-8544,FFmpeg,FFmpeg,e1c0cfaa419aa5d320540d5a1b3f8fd9b82ab7e5
3917,CVE-2014-8547,FFmpeg,FFmpeg,8f1457864be8fb9653643519dea1c6492f1dde57
3918,CVE-2014-8548,FFmpeg,FFmpeg,c727401aa9d62335e89d118a5b4e202edf39d905
3919,CVE-2014-8549,FFmpeg,FFmpeg,550f3e9df3410b3dd975e590042c0d83e20a8da3
3920,CVE-2014-9316,FFmpeg,FFmpeg,0eecf40935b22644e6cd74c586057237ecfd6844
3921,CVE-2014-9317,FFmpeg,FFmpeg,79ceaf827be0b070675d4cd0a55c3386542defd8
3922,CVE-2014-9318,FFmpeg,FFmpeg,1d3a3b9f8907625b361420d48fe05716859620ff
3923,CVE-2014-9319,FFmpeg,FFmpeg,ea38e5a6b75706477898eb1e6582d667dbb9946c
3924,CVE-2014-9602,FFmpeg,FFmpeg,93a5a16f136d095d23610f57bdad10ba88120fba
3925,CVE-2014-9604,FFmpeg,FFmpeg,3881606240953b9275a247a1c98a567f3c44890f
3926,CVE-2015-1208,FFmpeg,FFmpeg,3ebd76a9c57558e284e94da367dd23b435e6a6d0
3927,CVE-2015-1872,FFmpeg,FFmpeg,fabbfaa095660982cc0bc63242c459561fa37037
3928,CVE-2015-3395,FFmpeg,FFmpeg,f7e1367f58263593e6cee3c282f7277d7ee9d553
3929,CVE-2015-6818,FFmpeg,FFmpeg,47f4e2d8960ca756ca153ab8e3e93d80449b8c91
3930,CVE-2015-6819,FFmpeg,FFmpeg,84afc6b70d24fc0bf686e43138c96cf60a9445fe
3931,CVE-2015-6820,FFmpeg,FFmpeg,79a98294da6cd85f8c86b34764c5e0c43b09eea3
3932,CVE-2015-6821,FFmpeg,FFmpeg,b160fc290cf49b516c5b6ee0730fd9da7fc623b1
3933,CVE-2015-6822,FFmpeg,FFmpeg,39bbdebb1ed8eb9c9b0cd6db85afde6ba89d86e4
3934,CVE-2015-6823,FFmpeg,FFmpeg,f7068bf277a37479aecde2832208d820682b35e6
3935,CVE-2015-6824,FFmpeg,FFmpeg,a5d44d5c220e12ca0cb7a4eceb0f74759cb13111
3936,CVE-2015-6825,FFmpeg,FFmpeg,f1a38264f20382731cf2cc75fdd98f4c9a84a626
3937,CVE-2015-6826,FFmpeg,FFmpeg,3197c0aa87a3b7190e17d49e6fbc7b554e4b3f0a
3938,CVE-2015-8216,FFmpeg,FFmpeg,d24888ef19ba38b787b11d1ee091a3d94920c76a
3939,CVE-2015-8217,FFmpeg,FFmpeg,93f30f825c08477fe8f76be00539e96014cc83c8
3940,CVE-2015-8218,FFmpeg,FFmpeg,d4a731b84a08f0f3839eaaaf82e97d8d9c67da46
3941,CVE-2015-8219,FFmpeg,FFmpeg,43492ff3ab68a343c1264801baa1d5a02de10167
3942,CVE-2015-8364,FFmpeg,FFmpeg,df91aa034b82b77a3c4e01791f4a2b2ff6c82066
3943,CVE-2015-8365,FFmpeg,FFmpeg,4a9af07a49295e014b059c1ab624c40345af5892
3944,CVE-2015-8662,FFmpeg,FFmpeg,75422280fbcdfbe9dc56bde5525b4d8b280f1bc5
3945,CVE-2015-8663,FFmpeg,FFmpeg,abee0a1c60612e8638640a8a3738fffb65e16dbf
3946,CVE-2016-2213,FFmpeg,FFmpeg,0aada30510d809bccfd539a90ea37b61188f2cb4
3947,CVE-2016-2326,FFmpeg,FFmpeg,7c0b84d89911b2035161f5ef51aafbfcc84aa9e2
3948,CVE-2016-2327,FFmpeg,FFmpeg,7ec9c5ce8a753175244da971fed9f1e25aef7971
3949,CVE-2016-2328,FFmpeg,FFmpeg,ad3b6fa7d83db7de951ed891649af93a47e74be5
3950,CVE-2016-6164,FFmpeg,FFmpeg,8a3221cc67a516dfc1700bdae3566ec52c7ee823
3951,CVE-2016-6920,FFmpeg,FFmpeg,01aee8148d4fa439cce678a11f5110656c98de1f
3952,CVE-2017-11399,FFmpeg,FFmpeg,ba4beaf6149f7241c8bd85fe853318c2f6837ad0
3953,CVE-2017-14058,FFmpeg,FFmpeg,7ec414892ddcad88313848494b6fc5f437c9ca4a
3954,CVE-2017-14169,FFmpeg,FFmpeg,9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad
3955,CVE-2017-14170,FFmpeg,FFmpeg,900f39692ca0337a98a7cf047e4e2611071810c2
3956,CVE-2017-9993,FFmpeg,FFmpeg,189ff4219644532bdfa7bab28dfedaee4d6d4021
3957,CVE-2017-9996,FFmpeg,FFmpeg,1e42736b95065c69a7481d0cf55247024f54b660
3958,CVE-2018-10001,FFmpeg,FFmpeg,47b7c68ae54560e2308bdb6be4fb076c73b93081
3959,CVE-2018-6912,FFmpeg,FFmpeg,76cc0f0f673353cd4746cd3b83838ae335e5d9ed
3960,CVE-2018-7557,FFmpeg,FFmpeg,7414d0bda7763f9bd69c26c068e482ab297c1c96
3961,CVE-2019-11338,FFmpeg,FFmpeg,54655623a82632e7624714d7b2a3e039dc5faa7e
3962,CVE-2019-11339,FFmpeg,FFmpeg,1f686d023b95219db933394a7704ad9aa5f01cbb
3963,CVE-2019-9718,FFmpeg,FFmpeg,1f00c97bc3475c477f3c468cf2d924d5761d0982
3964,CVE-2019-9721,FFmpeg,FFmpeg,894995c41e0795c7a44f81adc4838dedc3932e65
3965,CVE-2020-13904,FFmpeg,FFmpeg,9dfb19baeb86a8bb02c53a441682c6e9a6e104cc
3966,CVE-2020-35965,FFmpeg,FFmpeg,3e5959b3457f7f1856d997261e6ac672bba49e8b
3967,CVE-2014-9854,ImageMagick,ImageMagick,7fb9b7e095a65b4528d0180e26574f2bc7cd0e8b
3968,CVE-2015-8958,ImageMagick,ImageMagick,1aa0c6dab6dcef4d9bc3571866ae1c1ddbec7d8f
3969,CVE-2016-10049,ImageMagick,ImageMagick,13db820f5e24cd993ee554e99377fea02a904e18
3970,CVE-2016-10051,ImageMagick,ImageMagick,548701354191a3dda5cffc6d415374b35b01d0b9
3971,CVE-2016-10052,ImageMagick,ImageMagick,13267a10845a8dadabed63072b537f050cec6daa
3972,CVE-2016-10053,ImageMagick,ImageMagick,728dc6a600cf4cbdac846964c85cc04339db8ac1
3973,CVE-2016-10058,ImageMagick,ImageMagick,47e8e6ceef979327614d0b8f0c76c6ecb18e09cf
3974,CVE-2016-10066,ImageMagick,ImageMagick,e45e48b881038487d0bc94d92a16c1537616cc0a
3975,CVE-2016-10070,ImageMagick,ImageMagick,a6240a163cb787909703d9fc649cf861f60ddd7c
3976,CVE-2016-10071,ImageMagick,ImageMagick,1bc1fd0ff8c555841c78829217ac81fa0598255d
3977,CVE-2016-10252,ImageMagick,ImageMagick,6790815c75bdea0357df5564345847856e995d6b
3978,CVE-2016-5118,ImageMagick,ImageMagick,40639d173aa8c76b850d625c630b711fee4dcfb8
3979,CVE-2016-5688,ImageMagick,ImageMagick,aecd0ada163a4d6c769cec178955d5f3e9316f2f
3980,CVE-2016-5689,ImageMagick,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
3981,CVE-2016-5690,ImageMagick,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
3982,CVE-2016-5691,ImageMagick,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
3983,CVE-2016-6491,ImageMagick,ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b
3984,CVE-2016-7101,ImageMagick,ImageMagick,7afcf9f71043df15508e46f079387bd4689a738d
3985,CVE-2016-7514,ImageMagick,ImageMagick,198fffab4daf8aea88badd9c629350e5b26ec32f
3986,CVE-2016-7526,ImageMagick,ImageMagick,998c687fb83993c13fa711d75f59a95b38ceab77
3987,CVE-2016-7528,ImageMagick,ImageMagick,7be16a280014f895a951db4948df316a23dabc09
3988,CVE-2017-11523,ImageMagick,ImageMagick,83e0f8ffd7eeb7661b0ff83257da23d24ca7f078
3989,CVE-2017-14174,ImageMagick,ImageMagick,04a567494786d5bb50894fc8bb8fea0cf496bea8
3990,CVE-2017-16546,ImageMagick,ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53
3991,CVE-2017-17499,ImageMagick,ImageMagick,8c35502217c1879cb8257c617007282eee3fe1cc
3992,CVE-2017-5507,ImageMagick,ImageMagick,66e283e0a9c141b19fe6c4c39f4a41c0d3188ba8
3993,CVE-2017-5510,ImageMagick,ImageMagick,91cc3f36f2ccbd485a0456bab9aebe63b635da88
3994,CVE-2018-16329,ImageMagick,ImageMagick,2c75f301d9ac84f91071393b02d8c88c8341c91c
3995,CVE-2018-16644,ImageMagick,ImageMagick,16916c8979c32765c542e216b31cee2671b7afe7
3996,CVE-2019-13299,ImageMagick,ImageMagick,8187d2d8fd010d2d6b1a3a8edd935beec404dddc
3997,CVE-2020-19667,ImageMagick,ImageMagick,5462fd4725018567764c8f66bed98b7ee3e23006
4084,CVE-2014-3153,torvalds,linux,13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e
4085,CVE-2016-10906,torvalds,linux,c278c253f3d992c6994d08aa0efb2b6806ca396f
4086,CVE-2017-18174,torvalds,linux,251e22abde21833b3d29577e4d8c7aaccd650eee
4087,CVE-2017-18551,torvalds,linux,89c6efa61f5709327ecfa24bff18e57a4e80c7fa
4088,CVE-2017-18595,torvalds,linux,4397f04575c44e1440ec2e49b6302785c95fd2f8
4089,CVE-2017-5669,torvalds,linux,95e91b831f87ac8e1f8ed50c14d709089b4e01b8
4090,CVE-2018-10879,torvalds,linux,513f86d73855ce556ea9522b6bfd79f87356dc3a
4091,CVE-2018-10880,torvalds,linux,8cdb5240ec5928b20490a2bb34cb87e9a5f40226
4092,CVE-2018-10881,torvalds,linux,6e8ab72a812396996035a37e5ca4b3b99b5d214b
4093,CVE-2018-10882,torvalds,linux,c37e9e013469521d9adb932d17a1795c139b36db
4094,CVE-2018-10883,torvalds,linux,8bc1379b82b8e809eef77a9fedbb75c6c297be19
4095,CVE-2018-10902,torvalds,linux,39675f7a7c7e7702f7d5341f1e0d01db746543a0
4096,CVE-2018-10938,torvalds,linux,40413955ee265a5e42f710940ec78f5450d49149
4097,CVE-2018-1120,torvalds,linux,7f7ccc2ccc2e70c6054685f5e3522efa81556830
4098,CVE-2018-1130,torvalds,linux,67f93df79aeefc3add4e4b31a752600f834236e2
4099,CVE-2018-12896,torvalds,linux,78c9c4dfbf8c04883941445a195276bb4bb92c76
4100,CVE-2018-13096,torvalds,linux,e34438c903b653daca2b2a7de95aed46226f8ed3
4101,CVE-2018-13097,torvalds,linux,9dc956b2c8523aed39d1e6508438be9fea28c8fc
4102,CVE-2018-13099,torvalds,linux,4dbe38dc386910c668c75ae616b99b823b59f3eb
4103,CVE-2018-13100,torvalds,linux,42bf546c1fe3f3654bdf914e977acbc2b80a5be5
4104,CVE-2018-16597,torvalds,linux,c0ca3d70e8d3cf81e2255a217f7ca402f5ed0862
4105,CVE-2018-18021,torvalds,linux,2a3f93459d689d990b3ecfbe782fec89b97d3279
4106,CVE-2018-20976,torvalds,linux,c9fbd7bbc23dbdd73364be4d045e5d3612cf6e82
4107,CVE-2018-7191,torvalds,linux,0ad646c81b2182f7fa67ec0c8c825e0ee165696d
4108,CVE-2018-8897,torvalds,linux,d8ba61ba58c88d5207c1ba2f7d9a2280e7d03be9
4109,CVE-2019-11486,torvalds,linux,c7084edc3f6d67750f50d4183134c4fb5712a5c8
4110,CVE-2019-11487,torvalds,linux,15fab63e1e57be9fdb5eec1bbc5916e9825e9acb
4111,CVE-2019-12614,torvalds,linux,efa9ace68e487ddd29c2b4d6dd23242158f1f607
4112,CVE-2019-12817,torvalds,linux,ca72d88378b2f2444d3ec145dd442d449d3fefbc
4113,CVE-2019-15030,torvalds,linux,8205d5d98ef7f155de211f5e2eb6ca03d95a5a60
4114,CVE-2019-15031,torvalds,linux,a8318c13e79badb92bc6640704a64cc022a6eb97
4115,CVE-2019-15212,torvalds,linux,3864d33943b4a76c6e64616280e98d2410b1190f
4116,CVE-2019-15213,torvalds,linux,6cf97230cd5f36b7665099083272595c55d72be7
4117,CVE-2019-15214,torvalds,linux,2a3f7221acddfe1caa9ff09b3a8158c39b2fdeac
4118,CVE-2019-15215,torvalds,linux,eff73de2b1600ad8230692f00bc0ab49b166512a
4119,CVE-2019-15216,torvalds,linux,ef61eb43ada6c1d6b94668f0f514e4c268093ff3
4120,CVE-2019-15217,torvalds,linux,5d2e73a5f80a5b5aff3caf1ec6d39b5b3f54b26e
4121,CVE-2019-15218,torvalds,linux,31e0456de5be379b10fea0fa94a681057114a96e
4122,CVE-2019-15219,torvalds,linux,9a5729f68d3a82786aea110b1bfe610be318f80a
4123,CVE-2019-15220,torvalds,linux,6e41e2257f1094acc37618bf6c856115374c6922
4124,CVE-2019-15221,torvalds,linux,3450121997ce872eb7f1248417225827ea249710
4125,CVE-2019-15239,torvalds,linux,7f582b248d0a86bae5788c548d7bb5bca6f7691a
4126,CVE-2019-15666,torvalds,linux,b805d78d300bcf2c83d6df7da0c818b0fee41427
4127,CVE-2019-15807,torvalds,linux,3b0541791453fbe7f42867e310e0c9eb6295364d
4128,CVE-2019-15926,torvalds,linux,5d6751eaff672ea77642e74e92e6c0ac7f9709ab
4129,CVE-2019-15927,torvalds,linux,f4351a199cc120ff9d59e06d02e8657d08e6cc46
4130,CVE-2019-16413,torvalds,linux,5e3cc1ee1405a7eb3487ed24f786dec01b4cbe1f
4131,CVE-2019-17052,torvalds,linux,0614e2b73768b502fc32a75349823356d98aae2c
4135,CVE-2019-18660,torvalds,linux,39e72bf96f5847ba87cc5bd7a3ce0fed813dc9ad
4136,CVE-2019-18675,torvalds,linux,be83bbf806822b1b89e0a0f23cd87cddc409e429
4137,CVE-2019-18805,torvalds,linux,19fad20d15a6494f47f85d869f00b11343ee5c78
4138,CVE-2019-19227,torvalds,linux,9804501fa1228048857910a6bf23e085aade37cc
4139,CVE-2019-19319,torvalds,linux,345c0dbf3a30872d9b204db96b5857cd00808cae
4140,CVE-2019-19523,torvalds,linux,44efc269db7929f6275a1fa927ef082e533ecde0
4141,CVE-2019-19524,torvalds,linux,fa3a5a1880c91bb92594ad42dfe9eedad7996b86
4142,CVE-2019-19525,torvalds,linux,7fd25e6fc035f4b04b75bca6d7e8daa069603a76
4143,CVE-2019-19527,torvalds,linux,6d4472d7bec39917b54e4e80245784ea5d60ce49
4144,CVE-2019-19528,torvalds,linux,c468a8aa790e0dfe0a7f8a39db282d39c2c00b46
4145,CVE-2019-19529,torvalds,linux,4d6636498c41891d0482a914dd570343a838ad79
4146,CVE-2019-19530,torvalds,linux,c52873e5a1ef72f845526d9f6a50704433f9c625
4147,CVE-2019-19531,torvalds,linux,fc05481b2fcabaaeccf63e32ac1baab54e5b6963
4148,CVE-2019-19533,torvalds,linux,a10feaf8c464c3f9cfdd3a8a7ce17e1c0d498da1
4149,CVE-2019-19534,torvalds,linux,f7a1337f0d29b98733c8824e165fca3371d7d4fd
4150,CVE-2019-19536,torvalds,linux,ead16e53c2f0ed946d82d4037c630e2f60f4ab69
4151,CVE-2019-19543,torvalds,linux,56cd26b618855c9af48c8301aa6754ced8dd0beb
4152,CVE-2019-19965,torvalds,linux,f70267f379b5e5e11bdc5d72a56bf17e5feed01f
4153,CVE-2019-19966,torvalds,linux,dea37a97265588da604c6ba80160a287b72c7bfd
4154,CVE-2019-20095,torvalds,linux,003b686ace820ce2d635a83f10f2d7f9c147dabc
4155,CVE-2019-20096,torvalds,linux,1d3ff0950e2b40dc861b1739029649d03f591820
4156,CVE-2019-20810,torvalds,linux,9453264ef58638ce8976121ac44c07a3ef375983
4157,CVE-2019-20811,torvalds,linux,a3e23f719f5c4a38ffb3d30c8d7632a4ed8ccd9e
4158,CVE-2019-20812,torvalds,linux,b43d1f9f7067c6759b1051e8ecb84e82cef569fe
4159,CVE-2019-20908,torvalds,linux,1957a85b0032a81e6482ca4aab883643b8dae06e
4160,CVE-2019-20934,torvalds,linux,16d51a590a8ce3befb1308e0e7ab77f3b661af33
4161,CVE-2019-7222,torvalds,linux,353c0956a618a07ba4bbe7ad00ff29fe70e8412a
4162,CVE-2019-7308,torvalds,linux,979d63d50c0c0f7bc537bf821e056cc9fe5abd38
4163,CVE-2019-9503,torvalds,linux,a4176ec356c73a46c07c181c6d04039fafa34a9f
4164,CVE-2020-10732,torvalds,linux,1d605416fb7175e1adf094251466caa52093b413
4165,CVE-2020-10751,torvalds,linux,fb73974172ffaaf57a7c42f35424d9aece1a5af6
4166,CVE-2020-10757,torvalds,linux,5bfea2d9b17f1034a68147a8b03b9789af5700f9
4167,CVE-2020-10767,torvalds,linux,21998a351512eba4ed5969006f0c55882d995ada
4168,CVE-2020-10768,torvalds,linux,4d8df8cbb9156b0a0ab3f802b80cb5db57acc0bf
4169,CVE-2020-10773,torvalds,linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f
4170,CVE-2020-11669,torvalds,linux,53a712bae5dd919521a58d7bad773b949358add0
4171,CVE-2020-12769,torvalds,linux,19b61392c5a852b4e8a0bf35aecb969983c5932d
4172,CVE-2020-12770,torvalds,linux,83c6f2390040f188cc25b270b4befeb5628c1aee
4173,CVE-2020-13143,torvalds,linux,15753588bcd4bbffae1cca33c8ced5722477fe1f
4174,CVE-2020-14314,torvalds,linux,5872331b3d91820e14716632ebb56b1399b34fe1
4175,CVE-2020-14381,torvalds,linux,8019ad13ef7f64be44d4f892af9c840179009254
4176,CVE-2020-14385,torvalds,linux,f4020438fab05364018c91f7e02ebdd192085933
4177,CVE-2020-14386,torvalds,linux,acf69c946233259ab4d64f8869d4037a198c7f06
4178,CVE-2020-14390,torvalds,linux,50145474f6ef4a9c19205b173da6264a644c7489
4179,CVE-2020-14416,torvalds,linux,0ace17d56824165c7f4c68785d6b58971db954dd
4180,CVE-2020-15393,torvalds,linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba
4181,CVE-2020-15780,torvalds,linux,75b0cea7bf307f362057cc778efe89af4c615354
4182,CVE-2020-16166,torvalds,linux,c51f8f88d705e06bd696d7510aff22b33eb8e638
4183,CVE-2020-25211,torvalds,linux,1cc5ef91d2ff94d2bf2de3b3585423e8a1051cb6
4184,CVE-2020-25212,torvalds,linux,b4487b93545214a9db8cbf32e86411677b0cca21
4185,CVE-2020-25284,torvalds,linux,f44d04e696feaf13d192d942c4f14ad2e117065a
4186,CVE-2020-25285,torvalds,linux,17743798d81238ab13050e8e2833699b54e15467
4187,CVE-2020-25704,torvalds,linux,7bdb157cdebbf95a1cd94ed2e01b338714075d00
4188,CVE-2020-27786,torvalds,linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d
4189,CVE-2020-28915,torvalds,linux,5af08640795b2b9a940c9266c0260455377ae262
4190,CVE-2020-28974,torvalds,linux,3c4e0dff2095c579b142d5a0693257f1c58b4804
4191,CVE-2020-29373,torvalds,linux,ff002b30181d30cdfbca316dadd099c3ca0d739c
4192,CVE-2020-29660,torvalds,linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9
4193,CVE-2020-29661,torvalds,linux,54ffccbf053b5b6ca4f6e45094b942fab92a25fc
4194,CVE-2020-7053,torvalds,linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310
