cve,owner,repo,patch,reserve_idx_diff,publish_idx_diff,reserve_time,publish_time
CVE-2024-39001,ag-grid,ag-grid,78fb47f6c996f22c0b7184afb29620ab8c240522,315,98,2024-06-21T00:00:00+00:00,2024-07-01T00:00:00+00:00
CVE-2024-39008,robinweser,fast-loops,6743acf64af832b7a0bbecf95cb4c7d95a3b766e,0,0,2024-06-21T00:00:00+00:00,2024-07-01T00:00:00+00:00
CVE-2024-39031,Silverpeas,Silverpeas-Core,a0289f8a6f8b6a9ebc399973093118ddb48b77d8,-4,-10,2024-06-21T00:00:00+00:00,2024-07-09T00:00:00+00:00
CVE-2024-39124,roundup-tracker,roundup,860e3c8d07b05b77c6cdf5d0b6e7dbfe51b11631,21,-32,2024-06-21T00:00:00+00:00,2024-07-17T00:00:00+00:00
CVE-2024-39125,roundup-tracker,roundup,860e3c8d07b05b77c6cdf5d0b6e7dbfe51b11631,21,-32,2024-06-21T00:00:00+00:00,2024-07-17T00:00:00+00:00
CVE-2024-39126,roundup-tracker,roundup,860e3c8d07b05b77c6cdf5d0b6e7dbfe51b11631,21,-32,2024-06-21T00:00:00+00:00,2024-07-17T00:00:00+00:00
CVE-2024-3924,huggingface,text-generation-inference,88702d876383f7200eccf67e28ba00500dc804bb,-4,-90,2024-04-17T16:09:05+00:00,2024-05-30T14:59:43+00:00
CVE-2024-39303,WeblateOrg,weblate,b6a7eace155fa0feaf01b4ac36165a9c5e63bfdd,91,-61,2024-06-21T18:15:22+00:00,2024-07-01T18:46:18+00:00
CVE-2024-39309,parse-community,parse-server,2edf1e4c0363af01e97a7fbc97694f851b7d1ff3,14,-12,2024-06-21T18:15:22+00:00,2024-07-01T21:15:26+00:00
CVE-2024-39338,axios,axios,6b6b605eaf73852fb2dae033f1e786155959de3a,7,1,2024-06-23T00:00:00+00:00,2024-08-09T00:00:00+00:00
CVE-2024-39458,jenkinsci,structs-plugin,84842216981976d920b568726f8590a7b39a56a1,0,0,2024-06-25T08:12:57+00:00,2024-06-26T17:06:26+00:00
CVE-2024-39459,jenkinsci,plain-credentials-plugin,ade8f1dd5a2bc69357995fd50baac56d73f80813,0,0,2024-06-25T08:12:57+00:00,2024-06-26T17:06:27+00:00
CVE-2024-39460,jenkinsci,bitbucket-branch-source-plugin,ad359b3d2d8d6c114025d81abc59b3c9acb636df,0,0,2024-06-25T08:12:57+00:00,2024-06-26T17:06:27+00:00
CVE-2024-39687,dahlia,fedify,30f9cf4a175704a04c874f3ea88414c5f1e00b28,20,-13,2024-06-27T18:44:13+00:00,2024-07-05T17:39:34+00:00
CVE-2024-39687,dahlia,fedify,c641e976089dd913f649889c1bfb016df04e86ba,21,-12,2024-06-27T18:44:13+00:00,2024-07-05T17:39:34+00:00
CVE-2024-39689,certifi,python-certifi,bd8153872e9c6fc98f4023df9c2deaffea2fa463,1,0,2024-06-27T18:44:13+00:00,2024-07-05T18:39:33+00:00
CVE-2024-39690,projectcapsule,capsule,d620b0457ddec01616b8eab8512a10611611f584,30,-1,2024-06-27T18:44:13+00:00,2024-08-20T14:33:24+00:00
CVE-2024-39691,matrix-org,matrix-appservice-irc,1835e047f269001054be4c68867797aa12372a0f,-1,-2,2024-06-27T18:44:13+00:00,2024-07-05T18:42:06+00:00
CVE-2024-39696,evmos,evmos,0a620e176617a835ac697eea494afea09185dfaf,13,-1,2024-06-27T18:44:13+00:00,2024-07-05T18:49:22+00:00
CVE-2024-39698,electron-userland,electron-builder,ac2e6a25aa491c1ef5167a552c19fc2085cd427f,6,-4,2024-06-27T18:44:13+00:00,2024-07-09T17:50:28+00:00
CVE-2024-39699,directus,directus,d577b44231c0923aca99cac5770fd853801caee1,-522,-563,2024-06-27T18:44:13+00:00,2024-07-08T15:32:04+00:00
CVE-2024-39705,nltk,nltk,441aecb7d33014bd08672232c6c8bb69c2ceaba2,83,83,2024-06-27T00:00:00+00:00,2024-06-27T00:00:00+00:00
CVE-2024-39713,RocketChat,Rocket.Chat,ce072a1a70c86f90a4f502cdc0bad92d79f6e6e9,122,-50,2024-06-28T01:04:08+00:00,2024-08-05T04:26:06+00:00
CVE-2024-39863,apache,airflow,f18f48492dc69f392e45567580b6ddb0c070ea58,-16,-172,2024-07-01T05:11:17+00:00,2024-07-17T07:53:31+00:00
CVE-2024-39877,apache,airflow,8159f6e24704f5e0e3b3217cf79ecf5083dce531,8,-142,2024-07-01T16:18:42+00:00,2024-07-17T07:54:24+00:00
CVE-2024-39895,directus,directus,543b345695071c1de61a35004bd063fe59dba0c8,-103,-127,2024-07-02T19:37:18+00:00,2024-07-08T16:47:44+00:00
CVE-2024-39896,directus,directus,454cb534d6ffa547feb11f4d74b932ae7368dae2,-32,-56,2024-07-02T19:37:18+00:00,2024-07-08T17:27:56+00:00
CVE-2024-39897,project-zot,zot,aaee0220e46bdadd12115ac67c19f9d3153eb1df,1,-2,2024-07-02T19:37:18+00:00,2024-07-09T18:48:24+00:00
CVE-2024-39903,widgetti,solara,df2fd66a7f4e8ffd36e8678697a8a4f76760dc54,37,-8,2024-07-02T19:37:18+00:00,2024-07-12T14:28:15+00:00
CVE-2024-39905,Cog-Creators,Red-DiscordBot,0b0b23b9717b40ed4f8715720b199417c8e89750,5,-6,2024-07-02T19:37:18+00:00,2024-07-11T15:43:34+00:00
CVE-2024-39907,1Panel-dev,1Panel,ff549a47937c1314e6ee08453a1d2128242440cd,-80,-144,2024-07-02T19:37:18+00:00,2024-07-18T15:31:30+00:00
CVE-2024-39909,openclarity,kubeclarity,1d1178840703a72d9082b7fc4aea0a3326c5d294,0,-1,2024-07-02T19:37:18+00:00,2024-07-12T14:34:25+00:00
CVE-2024-39918,jasonraimondi,url-to-png,e4eaeca6493b21cd515b582fd6c0af09ede54507,0,-5,2024-07-02T19:37:18+00:00,2024-07-15T19:53:20+00:00
CVE-2024-39919,jasonraimondi,url-to-png,f62ff40403ffa1781459d6be8d97b8035888c00c,1,-4,2024-07-02T19:37:18+00:00,2024-07-15T19:53:23+00:00
CVE-2024-39928,apache,linkis,82c2f4b201b746e9206bb58ef98f536fc333aa07,2,-19,2024-07-04T10:29:50+00:00,2024-09-24T07:27:55+00:00
CVE-2024-39943,rejetto,hfs,305381bd36eee074fb238b64302a252668daad1d,-4,-4,2024-07-04T00:00:00+00:00,2024-07-04T00:00:00+00:00
CVE-2024-40094,graphql-java,graphql-java,97743bc1b5caa2b0bd894dc8e128b47e4d771e4a,-222,-247,2024-07-05T00:00:00+00:00,2024-07-30T00:00:00+00:00
CVE-2024-40453,squirrellyjs,squirrelly,426f930e5ca1501404cd887071e734ec5feb0bcf,-3,-3,2024-07-05T00:00:00+00:00,2024-08-21T00:00:00+00:00
CVE-2024-40464,beego,beego,8f89e12e6cafb106d5c201dbc3b2a338bfde74e2,-10,-13,2024-07-05T00:00:00+00:00,2024-07-31T00:00:00+00:00
CVE-2024-40465,beego,beego,5a366cd62b555354a917a2d153e6563fe4d6eb88,-11,-14,2024-07-05T00:00:00+00:00,2024-07-31T00:00:00+00:00
CVE-2024-40465,beego,beego,8f89e12e6cafb106d5c201dbc3b2a338bfde74e2,-10,-13,2024-07-05T00:00:00+00:00,2024-07-31T00:00:00+00:00
CVE-2024-40627,busykoala,fastapi-opa,9458845a6f6f414c0b79587fae83d7f14d74dfb4,1,-10,2024-07-08T16:13:15+00:00,2024-07-15T19:21:40+00:00
CVE-2024-40627,busykoala,fastapi-opa,9588109ff651f7ffc92687129c4956126443fb8c,3,-8,2024-07-08T16:13:15+00:00,2024-07-15T19:21:40+00:00
CVE-2024-40631,udecode,plate,1bc0971774fbfb770780c9bdb94746a6f0f196a0,-2,-80,2024-07-08T16:13:15+00:00,2024-07-15T18:21:16+00:00
CVE-2024-40642,netty,netty-incubator-codec-ohttp,b687a0cf6ea1030232ea204d73bce82f2698e571,6,-2,2024-07-08T16:13:15+00:00,2024-07-18T22:21:58+00:00
CVE-2024-40647,getsentry,sentry-python,763e40aa4cb57ecced467f48f78f335c87e9bdff,-7,-44,2024-07-08T16:13:15+00:00,2024-07-18T16:51:23+00:00
CVE-2024-4067,micromatch,micromatch,03aa8052171e878897eee5d7bb2ae0ae83ec2ade,10,10,2024-04-23T13:31:13+00:00,2024-05-13T10:04:42+00:00
CVE-2024-4067,micromatch,micromatch,500d5d6f42f0e8dfa1cb5464c6cb420b1b6aaaa0,2,2,2024-04-23T13:31:13+00:00,2024-05-13T10:04:42+00:00
CVE-2024-4068,micromatch,braces,415d660c3002d1ab7e63dbf490c9851da80596ff,5,5,2024-04-23T13:31:17+00:00,2024-05-13T10:06:38+00:00
CVE-2024-40761,apache,incubator-answer,c3a17046c6c3be1cec16ba49d07d9f7742b7260f,118,-202,2024-07-10T07:49:21+00:00,2024-09-25T07:31:08+00:00
CVE-2024-4078,parisneo,lollms,7ebe08da7e0026b155af4f7be1d6417bc64cf02f,-145,-214,2024-04-23T14:42:00+00:00,2024-05-16T09:03:49+00:00
CVE-2024-41111,BishopFox,sliver,0deaee625d14c6f05f63c86e5c3b7ae623a1138f,0,-4,2024-07-15T15:53:28+00:00,2024-07-18T22:11:44+00:00
CVE-2024-41111,BishopFox,sliver,5016fb8d7cdff38c79e22e8293e58300f8d3bd57,-149,-153,2024-07-15T15:53:28+00:00,2024-07-18T22:11:44+00:00
CVE-2024-41111,BishopFox,sliver,d8ff64222dc69d931197d0bbae3fba11dbe17533,1,-3,2024-07-15T15:53:28+00:00,2024-07-18T22:11:44+00:00
CVE-2024-41121,woodpecker-ci,woodpecker,764329ed1dbc47c4a517ccc749e3feb34059fac8,15,-6,2024-07-15T15:53:28+00:00,2024-07-19T19:57:15+00:00
CVE-2024-41122,woodpecker-ci,woodpecker,8aa3e5ec82c92eca3279e4be68625111eeedf1c4,-2,-23,2024-07-15T15:53:28+00:00,2024-07-19T19:58:41+00:00
CVE-2024-41124,ARPSyndicate,puncia,033f3b68126eabbb2040ce16e2c3a2ce17437fbd,1,0,2024-07-15T15:53:28+00:00,2024-07-19T19:45:47+00:00
CVE-2024-41129,canonical,operator,fea6d2072435a62170d4c01272572f1a7e916e61,6,-4,2024-07-15T15:53:28+00:00,2024-07-22T14:20:08+00:00
CVE-2024-41270,appleboy,gorush,067cb597e485e40b790a267187bf7f00730b1c4b,-7,-9,2024-07-18T00:00:00+00:00,2024-08-06T00:00:00+00:00
CVE-2024-4128,firebase,firebase-tools,068a2b08dc308c7ab4b569617f5fc8821237e3a0,-61,-95,2024-04-24T09:25:02+00:00,2024-05-02T13:22:50+00:00
CVE-2024-4146,lunary-ai,lunary,c43b6c62035f32ca455f66d5fd22ba661648cde7,70,-14,2024-04-24T20:53:36+00:00,2024-06-08T19:41:25+00:00
CVE-2024-41655,danocmx,node-tf2-item-format,5cffcc16a9261d6a937bda72bfe6830e02e31eec,12,-3,2024-07-18T15:21:47+00:00,2024-07-23T14:49:34+00:00
CVE-2024-41656,getsentry,sentry,5c679521f1539eabfb81287bfc30f34dbecd373e,132,-74,2024-07-18T15:21:47+00:00,2024-07-23T21:30:25+00:00
CVE-2024-41659,usememos,memos,8101a5e0b162044c16385bee4f12a4a653d050b9,-405,-484,2024-07-18T15:21:47+00:00,2024-08-20T19:54:08+00:00
CVE-2024-41667,OpenIdentityPlatform,OpenAM,fcb8432aa77d5b2e147624fe954cb150c568e0b8,1,-2,2024-07-18T15:21:47+00:00,2024-07-24T17:29:58+00:00
CVE-2024-41671,twisted,twisted,046a164f89a0f08d3239ecebd750360f8914df33,106,-2,2024-07-18T15:21:47+00:00,2024-07-29T14:37:08+00:00
CVE-2024-41671,twisted,twisted,4a930de12fb67e88fefcb8822104152f42b27abc,105,-3,2024-07-18T15:21:47+00:00,2024-07-29T14:37:08+00:00
CVE-2024-41677,QwikDev,qwik,7e742eb3a1001542d795776c0317d47df8b9d64e,-65,-172,2024-07-18T15:21:47+00:00,2024-08-06T17:52:14+00:00
CVE-2024-41810,twisted,twisted,046a164f89a0f08d3239ecebd750360f8914df33,83,-2,2024-07-22T13:57:37+00:00,2024-07-29T15:41:40+00:00
CVE-2024-41818,NaturalIntelligence,fast-xml-parser,ba5f35e7680468acd7906eaabb2f69e28ed8b2aa,-19,-20,2024-07-22T13:57:37+00:00,2024-07-29T15:56:38+00:00
CVE-2024-41818,NaturalIntelligence,fast-xml-parser,d0bfe8a3a2813a185f39591bbef222212d856164,0,-1,2024-07-22T13:57:37+00:00,2024-07-29T15:56:38+00:00
CVE-2024-41820,kubean-io,kubean,167e97329e4a27ba2f456d2846d39af20e1af7ef,19,-4,2024-07-22T13:57:37+00:00,2024-08-05T20:07:49+00:00
CVE-2024-41888,apache,incubator-answer,2820efc454f5808974dce0aa99aac106be3f727b,-2,-71,2024-07-23T02:21:14+00:00,2024-08-09T14:55:14+00:00
CVE-2024-41890,apache,incubator-answer,2820efc454f5808974dce0aa99aac106be3f727b,-2,-71,2024-07-23T02:41:50+00:00,2024-08-09T14:53:28+00:00
CVE-2024-41909,apache,mina-sshd,315739e4e9d1dc7a4ff32ea64936982ed0b73e76,-112,-149,2024-07-23T15:14:34+00:00,2024-08-12T16:00:29+00:00
CVE-2024-41909,apache,mina-sshd,6b0fd46f64bcb75eeeee31d65f10242660aad7c1,-113,-150,2024-07-23T15:14:34+00:00,2024-08-12T16:00:29+00:00
CVE-2024-41909,apache,mina-sshd,7b2c781640a7a78a9455b86593a1f63c9e8cab92,-111,-148,2024-07-23T15:14:34+00:00,2024-08-12T16:00:29+00:00
CVE-2024-41937,apache,airflow,f1852c2ab28b155e196569780013fbb61a4a1f98,-22,-383,2024-07-24T08:17:37+00:00,2024-08-21T15:31:13+00:00
CVE-2024-41942,jupyterhub,jupyterhub,ff2db557a85b6980f90c3158634bf924063ab8ba,-2,-21,2024-07-24T16:51:40+00:00,2024-08-08T14:36:44+00:00
CVE-2024-41945,FuelLabs,fuels-ts,16ee1bfe66733551d00f0a76c21e8a09ea33006f,8,-8,2024-07-24T16:51:40+00:00,2024-07-30T19:42:06+00:00
CVE-2024-41947,xwiki,xwiki-platform,821d43ec45e67d45a6735a0717b9b77fffc1cd9f,-825,-848,2024-07-24T16:51:40+00:00,2024-07-31T15:24:20+00:00
CVE-2024-41948,biscuit-auth,biscuit-java,2e05e7b3f8f2aae38f33294f19419e2d638cb564,16,0,2024-07-24T16:51:40+00:00,2024-08-01T22:03:15+00:00
CVE-2024-41950,deepset-ai,haystack,3fed1366c448b02189851bf08166c1f6477a02b0,8,-16,2024-07-24T16:51:40+00:00,2024-07-31T15:50:59+00:00
CVE-2024-41951,AkshuDev,PheonixAppAPI,0937419e323f5ea9013d43dc1b82fef9d7e05044,33,-10,2024-07-24T16:51:40+00:00,2024-07-31T19:24:41+00:00
CVE-2024-41955,MobSF,Mobile-Security-Framework-MobSF,fdaad81314f393d324c1ede79627e9d47986c8c8,1,-1,2024-07-24T16:51:40+00:00,2024-07-31T19:21:16+00:00
CVE-2024-41956,charmbracelet,soft-serve,4daebdd422a6ba8c04162d023f8be355a8fe3184,2,-12,2024-07-24T16:51:40+00:00,2024-08-01T22:07:32+00:00
CVE-2024-41962,Yonle,bostr,49181f4ec9ae1472c6675cab56bbc01e723855af,5,-2,2024-07-24T16:51:40+00:00,2024-08-01T16:30:57+00:00
CVE-2024-4215,pgadmin-org,pgadmin4,f4761f55f7cf6d56d6c5129f921393b0b47fd976,7,-6,2024-04-25T20:53:43+00:00,2024-05-02T17:42:34+00:00
CVE-2024-4216,pgadmin-org,pgadmin4,e384c9665ae2e72376be7cefa8e652efcee93767,-25,-38,2024-04-25T20:53:44+00:00,2024-05-02T17:42:59+00:00
CVE-2024-42352,nuxt,icon,4564518c2b2ed8235a7715056ccdfce96ca3d0ff,17,-1,2024-07-30T14:01:33+00:00,2024-08-05T20:38:08+00:00
CVE-2024-42367,aio-libs,aiohttp,ce2e9758814527589b10759a20783fb03b98339f,75,-19,2024-07-30T14:01:33+00:00,2024-08-09T17:25:22+00:00
CVE-2024-42368,open-telemetry,opentelemetry-collector-contrib,c9bd3eff0bb357d9c812a0d8defd3b09db95699a,106,-101,2024-07-30T14:01:33+00:00,2024-08-13T19:31:16+00:00
CVE-2024-42369,matrix-org,matrix-js-sdk,a0efed8b881b3db6c9f2c71d6a6e74c2828978c6,23,-5,2024-07-30T14:01:33+00:00,2024-08-20T14:37:19+00:00
CVE-2024-42370,litestar-org,litestar,84d351e96aaa2a1338006d6e7221eded161f517b,1,0,2024-07-30T14:01:33+00:00,2024-08-09T18:29:11+00:00
CVE-2024-42459,indutny,elliptic,accb61e9c1a005e5c8ff96a8b33893100bb42d11,0,0,2024-08-02T00:00:00+00:00,2024-08-02T00:00:00+00:00
CVE-2024-42459,indutny,elliptic,c0690b36be043ee73c1780ae4b7df48632b11cf9,-109,-109,2024-08-02T00:00:00+00:00,2024-08-02T00:00:00+00:00
CVE-2024-42460,indutny,elliptic,accb61e9c1a005e5c8ff96a8b33893100bb42d11,0,0,2024-08-02T00:00:00+00:00,2024-08-02T00:00:00+00:00
CVE-2024-42460,indutny,elliptic,b6ff1758d9a6d1a7aec177ff6df9f586492a6315,-127,-127,2024-08-02T00:00:00+00:00,2024-08-02T00:00:00+00:00
CVE-2024-42461,indutny,elliptic,accb61e9c1a005e5c8ff96a8b33893100bb42d11,0,0,2024-08-02T00:00:00+00:00,2024-08-02T00:00:00+00:00
CVE-2024-42471,actions,toolkit,29885a805ef3e95a9862dcaa8431c30981960017,-43,-64,2024-08-02T14:13:04+00:00,2024-09-02T16:13:50+00:00
CVE-2024-42474,streamlit,streamlit,3a639859cfdfba2187c81897d44a3e33825eb0a3,-31,-51,2024-08-02T14:13:04+00:00,2024-08-12T17:01:44+00:00
CVE-2024-42480,clastix,kamaji,1731e8c2ed5148b125ecfbdf091ee177bd44f3db,20,0,2024-08-02T14:13:04+00:00,2024-08-12T15:21:52+00:00
CVE-2024-42486,cilium,cilium,ed3dfa0aab8b80f7e841a6d49d2a990ac2dca053,-113,-339,2024-08-02T14:13:04+00:00,2024-08-16T14:34:41+00:00
CVE-2024-42487,cilium,cilium,a3510fe4a92305822aa1a5e08cb6d6c873c8699a,-39,-259,2024-08-02T14:13:04+00:00,2024-08-15T20:26:53+00:00
CVE-2024-42488,cilium,cilium,aa44dd148a9be95e07782e4f990e61678ef0abf8,-517,-737,2024-08-02T14:13:04+00:00,2024-08-15T20:36:29+00:00
CVE-2024-42499,unclebob,fitnesse,850c599e5177d6f877af063374086f3e36b4b956,-4,-4,2024-11-08T02:48:16+00:00,2024-11-15T05:26:23+00:00
CVE-2024-43044,jenkinsci,jenkins,5d26b53ad3a5cd8c4a060eef4f56d75e65ca17a5,-3,-5,2024-08-05T12:46:38+00:00,2024-08-07T13:27:11+00:00
CVE-2024-43045,jenkinsci,jenkins,3752f406bfef764e4954238acf44343169ae5799,-2,-4,2024-08-05T12:46:38+00:00,2024-08-07T13:27:12+00:00
CVE-2024-43105,mattermost,mattermost-plugin-channel-export,bb6da1f6bedd6cefe2276d6493b5541843c543a6,-3,-3,2024-08-20T16:09:35+00:00,2024-08-23T07:25:00+00:00
CVE-2024-4311,zenml-io,zenml,87a6c2c8f45b49ea83fbb5fe8fff7ab5365a60c9,4,-442,2024-04-29T10:35:32+00:00,2024-11-14T17:35:53+00:00
CVE-2024-4315,parisneo,lollms,95ad36eeffc6a6be3e3f35ed35a384d768f0ecf6,0,-217,2024-04-29T16:15:21+00:00,2024-06-12T00:40:15+00:00
CVE-2024-43202,apache,dolphinscheduler,dc306bfa1d3ed72eb7b72b177e33a46042d2a9c3,-132,-140,2024-08-07T15:30:55+00:00,2024-08-20T07:29:43+00:00
CVE-2024-4330,ParisNeo,lollms,0e52d59a06b7f05e3b2611ce7b053fafa44143a9,105,-46,2024-04-29T20:38:41+00:00,2024-05-30T14:43:40+00:00
CVE-2024-43368,basecamp,trix,7656f578af0d03141a72a9d27cb3692e6947dae6,-4,-4,2024-08-09T14:23:55+00:00,2024-08-14T21:12:24+00:00
CVE-2024-43370,guillaumepotier,gettext.js,8150aeba833183e14c2291a8a148b8f79d1d68d8,1,-1,2024-08-09T14:23:55+00:00,2024-08-15T23:44:47+00:00
CVE-2024-43373,j4k0xb,webcrack,4bc5c6f353012ee7edc2cb39d01a728ab7426999,2,-2,2024-08-09T14:23:55+00:00,2024-08-15T14:31:34+00:00
CVE-2024-43379,trufflesecurity,trufflehog,fe5624c70923355128868cffd647b6e2cfe11443,11,-2,2024-08-09T14:23:55+00:00,2024-08-19T14:29:05+00:00
CVE-2024-43396,khoj-ai,khoj,1c7a562880eeb7354325545d2cf6c5d1d1134812,-407,-427,2024-08-12T18:02:04+00:00,2024-08-20T20:23:05+00:00
CVE-2024-43396,khoj-ai,khoj,55be90cdd2f9d6a09c8bf9ceea52fc36b9201626,-403,-423,2024-08-12T18:02:04+00:00,2024-08-20T20:23:05+00:00
CVE-2024-43397,apolloconfig,apollo,f55b419145bf9d4f2f51dd4cd45108229e8d97ed,-1,-4,2024-08-12T18:02:04+00:00,2024-08-20T14:50:01+00:00
CVE-2024-43399,MobSF,Mobile-Security-Framework-MobSF,cc625fe8430f3437a473e82aa2966d100a4dc883,0,0,2024-08-12T18:02:04+00:00,2024-08-19T14:44:47+00:00
CVE-2024-4340,andialbrecht,sqlparse,b4a39d9850969b4e1d6940d32094ee0b42a2cf03,-5,-5,2024-04-30T11:12:30+00:00,2024-04-30T14:23:03+00:00
CVE-2024-43405,projectdiscovery,nuclei,0da993afe6d41b4b1b814e8fad23a2acba13c60a,27,-39,2024-08-12T18:02:04+00:00,2024-09-04T15:36:23+00:00
CVE-2024-43407,ckeditor,ckeditor4,71072c9f7f263329841bd38e7e5309074c82ef94,-10,-26,2024-08-12T18:02:04+00:00,2024-08-21T15:03:41+00:00
CVE-2024-43407,ckeditor,ckeditor4,951e7d75fcbcaa2590b0719fb0bb0dd0539ca6fa,-9,-25,2024-08-12T18:02:04+00:00,2024-08-21T15:03:41+00:00
CVE-2024-43409,TryGhost,Ghost,dac25612520b571f58679764ecc27109e641d1db,-48,-119,2024-08-12T18:02:04+00:00,2024-08-20T15:05:04+00:00
CVE-2024-43411,ckeditor,ckeditor4,b5069c9cb769ea22eae1cbd7200f22b1cf2e3a7f,7,-9,2024-08-12T18:02:04+00:00,2024-08-21T15:17:24+00:00
CVE-2024-43414,apollographql,router,e309c9bb5a48c1304ff69c88b7eabdd08c26bf45,97,-11,2024-08-12T18:02:04+00:00,2024-08-27T17:20:05+00:00
CVE-2024-4367,mozilla,pdf.js,85e64b5c16c9aaef738f421733c12911a441cec6,-19,-75,2024-04-30T19:08:43+00:00,2024-05-14T17:21:23+00:00
CVE-2024-43787,honojs,hono,41ce840379516410dee60c783142e05bb5a22449,13,-1,2024-08-16T14:20:37+00:00,2024-08-22T14:23:44+00:00
CVE-2024-43788,webpack,webpack,955e057abc6cc83cbc3fa1e1ef67a49758bf5a61,10,-7,2024-08-16T14:20:37+00:00,2024-08-27T17:07:16+00:00
CVE-2024-43795,OpenC3,cosmos,762d7e0e93bdc2f340b1e42acccedc78994a576e,238,-42,2024-08-16T14:20:37+00:00,2024-10-02T19:13:02+00:00
CVE-2024-43796,expressjs,express,54271f69b511fea198471e6ff3400ab805d6b553,18,-13,2024-08-16T14:20:37+00:00,2024-09-10T14:36:27+00:00
CVE-2024-43800,expressjs,serve-static,ce730896fddce1588111d9ef6fdf20896de5c6fa,2,-1,2024-08-16T14:20:37+00:00,2024-09-10T14:50:06+00:00
CVE-2024-44076,microcks,microcks,4bb98d76f050710e42f5978877fe70e2f6edabf0,-74,-74,2024-08-19T00:00:00+00:00,2024-08-19T00:00:00+00:00
CVE-2024-44076,microcks,microcks,a47d105eb45dac5a0712d6e6bf12b3a4347e5e68,-75,-75,2024-08-19T00:00:00+00:00,2024-08-19T00:00:00+00:00
CVE-2024-44337,gomarkdown,markdown,a2a9c4f76ef5a5c32108e36f7c47f8d310322252,-4,-5,2024-08-21T00:00:00+00:00,2024-10-15T00:00:00+00:00
CVE-2024-4460,zenml-io,zenml,164cc09032060bbfc17e9dbd62c13efd5ff5771b,4,-98,2024-05-03T07:02:30+00:00,2024-06-24T06:58:10+00:00
CVE-2024-45031,apache,syncope,0c620a9eda2c0927875c129ebae66d2ea94f3e6a,-44,-100,2024-08-21T07:49:22+00:00,2024-10-24T14:21:35+00:00
CVE-2024-45031,apache,syncope,f80d3f6cfbd71acb03ece0f7601f660ee0be7e74,0,-56,2024-08-21T07:49:22+00:00,2024-10-24T14:21:35+00:00
CVE-2024-45037,aws,aws-cdk,4bee768f07e73ab5fe466f9ad3d1845456a0513b,-152,-183,2024-08-21T17:53:51+00:00,2024-08-27T18:33:31+00:00
CVE-2024-45040,Consensys,gnark,afda68a38acca37becb8ba6d8982d03fee9559a0,5,-16,2024-08-21T17:53:51+00:00,2024-09-06T12:53:30+00:00
CVE-2024-45041,external-secrets,external-secrets,0368b9806f660fa6bc52cbbf3c6ccdb27c58bb35,17,-33,2024-08-21T17:53:51+00:00,2024-09-09T14:54:31+00:00
CVE-2024-45041,external-secrets,external-secrets,428a452fd2ad45935312f2c2c0d40bc37ce6e67c,6,-44,2024-08-21T17:53:51+00:00,2024-09-09T14:54:31+00:00
CVE-2024-45043,open-telemetry,opentelemetry-collector-contrib,371bf6afbd7cfa3253fa1674f5444064e86ef0ac,22,-37,2024-08-21T17:53:51+00:00,2024-08-28T20:06:34+00:00
CVE-2024-45053,ethyca,fides,829cbd9cb5ef9c814fbac1ed6800e8d939d359c5,28,-1,2024-08-21T17:53:51+00:00,2024-09-04T16:04:03+00:00
CVE-2024-45054,hwameistor,hwameistor,edf4cebed73cadd230bf97eab65c5311f2858450,-11,-17,2024-08-21T17:53:51+00:00,2024-08-28T19:50:22+00:00
CVE-2024-45201,run-llama,llama_index,bd827c30484fa085ec769fa55dc7f2add8006ac8,-797,-797,2024-08-22T00:00:00+00:00,2024-08-22T00:00:00+00:00
CVE-2024-45244,hyperledger,fabric,155457a6624b3c74b22e5729c35c8499bfe952cd,-10,-10,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00
CVE-2024-45296,pillarjs,path-to-regexp,60f2121e9b66b7b622cc01080df0aabda9eedee6,0,-5,2024-08-26T18:25:35+00:00,2024-09-09T19:07:40+00:00
CVE-2024-45310,opencontainers,runc,63c2908164f3a1daea455bf5bcd8d363d70328c7,-31,-34,2024-08-26T18:25:35+00:00,2024-09-03T19:07:34+00:00
CVE-2024-45314,dpgaspar,Flask-AppBuilder,3030e881d2e44f4021764e18e489fe940a9b3636,0,-1,2024-08-26T18:25:35+00:00,2024-09-04T16:08:41+00:00
CVE-2024-4536,eclipse-edc,Connector,a4e6018d2c0457fba6f672fafa6c590513c45d1b,-5,-10,2024-05-06T07:05:31+00:00,2024-05-07T13:11:45+00:00
CVE-2024-45389,CloudCannon,pagefind,14ec96864eabaf1d7d809d5da0186a8856261eeb,2,-2,2024-08-28T20:21:32+00:00,2024-09-03T19:30:15+00:00
CVE-2024-45390,blakeembrey,js-template,b8d9aa999e464816c6cfb14acd1ad0f5d1e335aa,0,-5,2024-08-28T20:21:32+00:00,2024-09-03T19:37:31+00:00
CVE-2024-45391,tinacms,tinacms,110f1ceea4574d636a64526648f7c8bf6539b26a,4,-4,2024-08-28T20:21:32+00:00,2024-09-03T19:43:07+00:00
CVE-2024-45395,sigstore,sigstore-go,01e70e89e58226286d7977b4dba43b6be472b12c,4,0,2024-08-28T20:21:32+00:00,2024-09-04T20:15:08+00:00
CVE-2024-45399,indico,flask-multipass,0bdcf656d469e5f675cb56fd644d82fea3a97c2a,-2,-2,2024-08-28T20:21:32+00:00,2024-09-04T20:12:20+00:00
