cve,file_func_name
CVE-2019-16319,plugins/epan/gryphon/packet-gryphon.c
CVE-2019-16346,"WritePixel, ngiflib.c, DecodeGifImg"
CVE-2019-16347,"WritePixels, ngiflib.c, DecodeGifImg"
CVE-2019-16413,"i_size_write(), i_size_read()"
CVE-2019-16714,"rds6_inc_info_copy, net/rds/recv.c"
CVE-2019-16718,"bin_symbols, libr/core/cbin.c"
CVE-2019-16921,"hns_roce_alloc_ucontext, drivers/infiniband/hw/hns/hns_roce_main.c"
CVE-2019-16930,
CVE-2019-16994,"sit_init_net, net/ipv6/sit.c, register_netdev, sitn->fb_tunnel_dev"
CVE-2019-16995,"hsr_dev_finalize, net/hsr/hsr_device.c, hsr_add_port"
CVE-2019-17052,"ax25_create, net/ax25/af_ax25.c"
CVE-2019-17113,"ModPlug_InstrumentName, ModPlug_SampleName, libopenmpt_modplug.c"
CVE-2019-17177,libfreerdp/codec/region.c
CVE-2019-17178,"HuffmanTree_makeFromFrequencies, lodepng.c"
CVE-2019-17534,"vips_foreign_load_gif_scan_image, foreign/gifload.c, DGifGetImageDesc"
CVE-2019-17539,"avcodec_open2, libavcodec/utils.c"
CVE-2019-17541,"DestroyStringInfo, MagickCore/string.c, coders/jpeg.c"
CVE-2019-17542,"vqa_decode_chunk, vqa_decode_init, libavcodec/vqavideo.c"
CVE-2019-17544,"acommon::unescape, common/getdata.cpp"
CVE-2019-17545,"OGRExpatRealloc, ogr/ogr_expat.cpp"
CVE-2019-17546,tif_getimage.c
CVE-2019-17547,"TraceBezier, MagickCore/draw.c"
CVE-2019-18198,"fib6_rule_suppress, net/ipv6/fib6_rules.c"
CVE-2019-18224,"idn2_to_ascii_4i, lib/lookup.c"
CVE-2019-18282,"flow_dissector, net/core/flow_dissector.c"
CVE-2019-18397,"fribidi_get_par_embedding_levels_ex, lib/fribidi-bidi.c"
CVE-2019-18408,"archive_read_format_rar_read_data, archive_read_support_format_rar.c, Ppmd7_DecodeSymbol"
CVE-2019-18609,"amqp_handle_input, amqp_connection.c, CONNECTION_STATE_HEADER"
CVE-2019-18622,
CVE-2019-18660,"arch/powerpc/kernel/entry_64.S, arch/powerpc/kernel/security.c"
CVE-2019-18675,"start_offset+size, cpia2_remap_buffer, drivers/media/usb/cpia2/cpia2_core.c"
CVE-2019-18805,"net/ipv4/sysctl_net_ipv4.c, net/ipv4/tcp_input.c, tcp_ack_update_rtt, /proc/sys/net/ipv4/tcp_min_rtt_wlen"
CVE-2019-18808,"ccp_run_sha_cmd, drivers/crypto/ccp/ccp-ops.c"
CVE-2019-18809,"af9005_identify_state, drivers/media/usb/dvb-usb/af9005.c"
CVE-2019-18811,"sof_set_get_large_ctrl_data, sound/soc/sof/ipc.c, sof_get_ctrl_copy_params"
CVE-2019-18812,"sof_dfsentry_write, sound/soc/sof/debug.c"
CVE-2019-18853,coders/svg.c
CVE-2019-18885,"btrfs_verify_dev_extents, fs/btrfs/volumes.c, fs_devices->devices, find_device"
CVE-2019-19043,"i40e_setup_macvlans, drivers/net/ethernet/intel/i40e/i40e_main.c, i40e_setup_channel"
CVE-2019-19044,"v3d_submit_cl_ioctl, drivers/gpu/drm/v3d/v3d_gem.c, v3d_job_init"
CVE-2019-19045,"mlx5_fpga_conn_create_cq, drivers/net/ethernet/mellanox/mlx5/core/fpga/conn.c, mlx5_vector2eqn"
CVE-2019-19046,"__ipmi_bmc_register, drivers/char/ipmi/ipmi_msghandler.c, ida_simple_get"
CVE-2019-19047,"mlx5_fw_fatal_reporter_dump, drivers/net/ethernet/mellanox/mlx5/core/health.c, mlx5_crdump_collect"
CVE-2019-19048,"crypto_reportstat, drivers/virt/vboxguest/vboxguest_utils.c"
CVE-2019-19049,"unittest_data_add, drivers/of/unittest.c"
CVE-2019-19050,"crypto_reportstat, crypto/crypto_user_stat.c, crypto_reportstat_alg"
CVE-2019-19051,"i2400m_op_rfkill_sw_toggle, drivers/net/wimax/i2400m/op-rfkill.c"
CVE-2019-19052,"gs_can_open, drivers/net/can/usb/gs_usb.c, usb_submit_urb"
CVE-2019-19053,"rpmsg_eptdev_write_iter, drivers/rpmsg/rpmsg_char.c, copy_from_iter_full"
CVE-2019-19054,"cx23888_ir_probe, drivers/media/pci/cx23885/cx23888-ir.c, kfifo_alloc"
CVE-2019-19055,"nl80211_get_ftm_responder_stats, net/wireless/nl80211.c, nl80211hdr_put"
CVE-2019-19056,"mwifiex_pcie_alloc_cmdrsp_buf, drivers/net/wireless/marvell/mwifiex/pcie.c, mwifiex_map_pci_memory"
CVE-2019-19057,"mwifiex_pcie_init_evt_ring, drivers/net/wireless/marvell/mwifiex/pcie.c, mwifiex_map_pci_memory"
CVE-2019-19058,"alloc_sgtable, drivers/net/wireless/intel/iwlwifi/fw/dbg.c"
CVE-2019-19059,"iwl_pcie_ctxt_info_gen3_init, drivers/net/wireless/intel/iwlwifi/pcie/ctxt-info-gen3.c, iwl_pcie_init_fw_sec, dma_alloc_coherent"
CVE-2019-19060,"adis_update_scan_mode, drivers/iio/imu/adis_buffer.c"
CVE-2019-19061,"adis_update_scan_mode_burst, drivers/iio/imu/adis_buffer.c"
CVE-2019-19062,"crypto_report, crypto/crypto_user_base.c, crypto_report_alg"
CVE-2019-19063,"rtl_usb_probe, drivers/net/wireless/realtek/rtlwifi/usb.c"
CVE-2019-19064,"fsl_lpspi_probe(), drivers/spi/spi-fsl-lpspi.c, pm_runtime_get_sync(), CID-057b8945f78f"
CVE-2019-19065,"sdma_init, drivers/infiniband/hw/hfi1/sdma.c, rhashtable_init"
CVE-2019-19066,"bfad_im_get_stats(), drivers/scsi/bfa/bfad_attr.c, bfa_port_get_stats()"
CVE-2019-19067,"acp_hw_init, drivers/gpu/drm/amd/amdgpu/amdgpu_acp.c, mfd_add_hotplug_devices, pm_genpd_add_device"
CVE-2019-19068,"rtl8xxxu_submit_int_urb, drivers/net/wireless/realtek/rtl8xxxu/rtl8xxxu_core.c, usb_submit_urb"
CVE-2019-19069,"fastrpc_dma_buf_attach, drivers/misc/fastrpc.c, dma_get_sgtable"
CVE-2019-19070,"spi_gpio_probe, drivers/spi/spi-gpio.c, devm_add_action_or_reset"
CVE-2019-19071,"rsi_send_beacon, drivers/net/wireless/rsi/rsi_91x_mgmt.c, rsi_prepare_beacon"
CVE-2019-19072,"predicate_parse, kernel/trace/trace_events_filter.c"
CVE-2019-19073,"drivers/net/wireless/ath/ath9k/htc_hst.c, wait_for_completion_timeout(), htc_config_pipe_credits(), htc_setup_complete(), htc_connect_service()"
CVE-2019-19074,"ath9k_wmi_cmd, drivers/net/wireless/ath/ath9k/wmi.c"
CVE-2019-19075,"ca8210_probe, drivers/net/ieee802154/ca8210.c, ca8210_get_platform_data"
CVE-2019-19076,"nfp_abm_u32_knode_replace, drivers/net/ethernet/netronome/nfp/abm/cls.c"
CVE-2019-19077,"bnxt_re_create_srq, drivers/infiniband/hw/bnxt_re/ib_verbs.c"
CVE-2019-19078,"ath10k_usb_hif_tx_sg, drivers/net/wireless/ath/ath10k/usb.c, usb_submit_urb"
CVE-2019-19079,"qrtr_tun_write_iter, net/qrtr/tun.c"
CVE-2019-19080,"nfp_flower_spawn_phy_reprs, drivers/net/ethernet/netronome/nfp/flower/main.c"
CVE-2019-19081,"nfp_flower_spawn_vnic_reprs, drivers/net/ethernet/netronome/nfp/flower/main.c"
CVE-2019-19082,"dce120_create_resource_pool, drivers/gpu/drm/amd/display/dc/dce120/dce120_resource.c, dce110_create_resource_pool, drivers/gpu/drm/amd/display/dc/dce110/dce110_resource.c, dce100_create_resource_pool, drivers/gpu/drm/amd/display/dc/dce100/dce100_resource.c, dcn10_create_resource_pool, drivers/gpu/drm/amd/display/dc/dcn10/dcn10_resource.c, dce112_create_resource_pool, drivers/gpu/drm/amd/display/dc/dce112/dce112_resource.c"
CVE-2019-19083,"clock_source_create, drivers/gpu/drm/amd/display/dc, dce112_clock_source_create, drivers/gpu/drm/amd/display/dc/dce112/dce112_resource.c, dce100_clock_source_create, drivers/gpu/drm/amd/display/dc/dce100/dce100_resource.c, dcn10_clock_source_create, drivers/gpu/drm/amd/display/dc/dcn10/dcn10_resource.c, dcn20_clock_source_create, drivers/gpu/drm/amd/display/dc/dcn20/dcn20_resource.c, dce120_clock_source_create, drivers/gpu/drm/amd/display/dc/dce120/dce120_resource.c, dce110_clock_source_create, drivers/gpu/drm/amd/display/dc/dce110/dce110_resource.c, dce80_clock_source_create, drivers/gpu/drm/amd/display/dc/dce80/dce80_resource.c, CID-055e547478a1"
CVE-2019-19221,"archive_wstring_append_from_mbs, archive_string.c"
CVE-2019-19227,"register_snap_client, net/appletalk/aarp.c, net/appletalk/ddp.c, unregister_snap_client"
CVE-2019-19242,"pExpr->y.pTab, TK_COLUMN, sqlite3ExprCodeTarget, expr.c"
CVE-2019-19244,"sqlite3Select, select.c"
CVE-2019-19246,"str_lower_case_match, regexec.c"
CVE-2019-19274,handle_keywordonly_args
CVE-2019-19275,ast_for_arguments
CVE-2019-19317,"lookupName, resolve.c"
CVE-2019-19319,"ext4_xattr_set_entry, fs/ext4/xattr.c"
CVE-2019-19479,libopensc/card-setcos.c
CVE-2019-19480,"sc_pkcs15_decode_prkdf_entry, libopensc/pkcs15-prkey.c"
CVE-2019-19481,libopensc/card-cac1.c
CVE-2019-19523,drivers/usb/misc/adutux.c
CVE-2019-19524,drivers/input/ff-memless.c
CVE-2019-19525,"drivers/net/ieee802154/atusb.c, CID-7fd25e6fc035"
CVE-2019-19526,drivers/nfc/pn533/usb.c
CVE-2019-19527,"drivers/hid/usbhid/hiddev.c, CID-9c09b214f30e"
CVE-2019-19528,drivers/usb/misc/iowarrior.c
CVE-2019-19529,drivers/net/can/usb/mcba_usb.c
CVE-2019-19530,"drivers/usb/class/cdc-acm.c, CID-c52873e5a1ef"
CVE-2019-19531,drivers/usb/misc/yurex.c
CVE-2019-19532,"drivers/hid/hid-axff.c, drivers/hid/hid-dr.c, drivers/hid/hid-emsff.c, drivers/hid/hid-gaff.c, drivers/hid/hid-holtekff.c, drivers/hid/hid-lg2ff.c, drivers/hid/hid-lg3ff.c, drivers/hid/hid-lg4ff.c, drivers/hid/hid-lgff.c, drivers/hid/hid-logitech-hidpp.c, drivers/hid/hid-microsoft.c, drivers/hid/hid-sony.c, drivers/hid/hid-tmff.c, drivers/hid/hid-zpff.c"
CVE-2019-19533,drivers/media/usb/ttusb-dec/ttusb_dec.c
CVE-2019-19534,drivers/net/can/usb/peak_usb/pcan_usb_core.c
CVE-2019-19535,"drivers/net/can/usb/peak_usb/pcan_usb_fd.c, CID-30a8beeb3042"
CVE-2019-19536,drivers/net/can/usb/peak_usb/pcan_usb_pro.c
CVE-2019-19537,drivers/usb/core/file.c
CVE-2019-19543,"serial_ir_init_module, drivers/media/rc/serial_ir.c"
CVE-2019-19553,"epan/dissectors/asn1/cms/packet-cms-template.c, ContentInfo"
CVE-2019-19603,
CVE-2019-19617,"libraries/classes/Display/GitRevision.php, libraries/classes/Footer.php"
CVE-2019-19624,"coarsest_scale, finest_scale, calc(), ocl_calc(), dis_flow.cpp, Ux, Uy"
CVE-2019-19645,alter.c
CVE-2019-19646,"pragma.c, integrity_check"
CVE-2019-19767,"ext4_expand_extra_isize, __ext4_expand_extra_isize, ext4_xattr_set_entry, fs/ext4/inode.c, fs/ext4/super.c, CID-4ea99936a163"
CVE-2019-19807,"snd_timer_open, snd_timer_close_locked, sound/core/timer.c"
CVE-2019-19880,"exprListAppendList, window.c"
CVE-2019-19922,"cpu.cfs_quota_us, kernel/sched/fair.c"
CVE-2019-19923,"flattenSubquery, select.c"
CVE-2019-19924,"expr.c, vdbeaux.c, window.c, sqlite3WindowRewrite"
CVE-2019-19925,"zipfileUpdate, ext/misc/zipfile.c"
CVE-2019-19926,"multiSelect, select.c, sqlite3WindowRewrite"
CVE-2019-19927,"ttm_put_pages, drivers/gpu/drm/ttm/ttm_page_alloc.c"
CVE-2019-19947,"drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c, CID-da2311a6385c"
CVE-2019-19959,ext/misc/zipfile.c
CVE-2019-19962,wc_SignatureGenerateHash
CVE-2019-19965,drivers/scsi/libsas/sas_discover.c
CVE-2019-19966,"cpia2_exit, drivers/media/usb/cpia2/cpia2_v4l.c"
CVE-2019-20016,"readOHDRHeaderMessageDatatype, dataobject.c, directblockRead, fractalhead.c"
CVE-2019-20054,"drop_sysctl_table, fs/proc/proc_sysctl.c, put_links, CID-23da9588037e"
CVE-2019-20079,window.c
CVE-2019-20095,"mwifiex_tm_cmd, drivers/net/wireless/marvell/mwifiex/cfg80211.c"
CVE-2019-20096,"__feat_register_sp, net/dccp/feat.c"
CVE-2019-20176,ls.c
CVE-2019-20218,"selectExpander, select.c"
CVE-2019-20382,"zrle_compress_data, ui/vnc-enc-zrle.c, deflateInit2, deflateEnd"
CVE-2019-20386,"button_open, login/logind-button.c"
CVE-2019-20387,"repodata_schema2id, repodata.c"
CVE-2019-20422,"fib6_rule_lookup, net/ipv6/ip6_fib.c, RT6_LOOKUP_F_DST_NOREF, CID-7b09c2d052db"
CVE-2019-20503,sctp_load_addresses_from_init
CVE-2019-20628,"gf_m2ts_process_pmt, media_tools/mpegts.c"
CVE-2019-20629,"gf_m2ts_process_pmt, media_tools/mpegts.c"
CVE-2019-20630,"BS_ReadByte, gf_bs_read_bit, utils/bitstream.c"
CVE-2019-20636,"drivers/input/input.c, input_set_keycode"
CVE-2019-20788,"libvncclient/cursor.c, HandleCursorShape"
CVE-2019-20792,"coolkey_free_private_data, coolkey_add_object, libopensc/card-coolkey.c"
CVE-2019-20805,p_lx_elf.cpp
CVE-2019-20806,"tw5864_handle_frame, drivers/media/pci/tw5864/tw5864-video.c"
CVE-2019-20807,
CVE-2019-20808,"ati_cursor_define, ati_mm_write"
CVE-2019-20810,"go7007_snd_init, drivers/media/usb/go7007/snd-go7007.c, snd_card_free, CID-9453264ef586"
CVE-2019-20811,"rx_queue_add_kobject, netdev_queue_add_kobject, net/core/net-sysfs.c, CID-a3e23f719f5c"
CVE-2019-20812,"prb_calc_retire_blk_tmo, net/packet/af_packet.c, TPACKET_V3"
CVE-2019-20839,libvncclient/sockets.c
CVE-2019-20840,"libvncserver/ws_decode.c, hybiReadAndDecode"
CVE-2019-20908,"efivar_ssdt, drivers/firmware/efi/efi.c"
CVE-2019-20917,
CVE-2019-20918,
CVE-2019-20934,show_numa_stats
CVE-2019-25016,
CVE-2019-25050,"nc4_get_att, nc4_get_att_tc, nc_get_att_text, uffd_cleanup, netCDFDataset::~netCDFDataset"
CVE-2019-3552,cpp2
CVE-2019-3553,
CVE-2019-3556,dump-pcre-cache
CVE-2019-3557,"readImpl, php://output"
CVE-2019-3558,
CVE-2019-3561,
CVE-2019-3563,LineBasedFrameDecoder
CVE-2019-3569,FastCGI
CVE-2019-3847,
CVE-2019-3849,
CVE-2019-3850,
CVE-2019-3851,
CVE-2019-3852,"get_with_capability_join, get_users_by_capability"
CVE-2019-5489,mm/mincore.c
CVE-2019-5716,epan/dissectors/packet-6lowpan.c
CVE-2019-5717,epan/dissectors/packet-p_mul.c
CVE-2019-5718,"epan/charsets.c, get_t61_string"
CVE-2019-5719,epan/dissectors/packet-isakmp.c
CVE-2019-5721,epan/dissectors/packet-enip.c
CVE-2019-6798,
CVE-2019-6799,"AllowArbitraryServer, mysql.allow_local_infile, options(MYSQLI_OPT_LOCAL_INFILE"
CVE-2019-6974,"kvm_ioctl_create_device, virt/kvm/kvm_main.c"
CVE-2019-6976,iofuncs/memory.c
CVE-2019-6978,"gdImage*Ptr(), gd_gif_out.c, gd_jpeg.c, gd_wbmp.c"
CVE-2019-7175,"DecodeImage, coders/pcd.c"
CVE-2019-7221,
CVE-2019-7222,
CVE-2019-7308,kernel/bpf/verifier.c
CVE-2019-7395,"WritePSDChannel, coders/psd.c"
CVE-2019-7396,"ReadSIXELImage, coders/sixel.c"
CVE-2019-7397,"WritePDFImage, coders/pdf.c"
CVE-2019-9003,drivers/char/ipmi/ipmi_msghandler.c
CVE-2019-9162,"snmp_version, snmp_helper, net/ipv4/netfilter/nf_nat_snmp_basic_main.c"
CVE-2019-9208,epan/dissectors/asn1/tcap/tcap.cnf
CVE-2019-9209,epan/dissectors/packet-ber.c
CVE-2019-9213,"expand_downwards, mm/mmap.c"
CVE-2019-9214,epan/dissectors/packet-rpcap.c
CVE-2019-9278,
CVE-2019-9503,
CVE-2019-9578,devs.c
CVE-2019-9718,"ff_htmlmarkup_to_ass, libavcodec/htmlsubtitles.c"
CVE-2019-9721,"handle_open_brace, libavcodec/htmlsubtitles.c"
CVE-2019-9917,
CVE-2020-10232,"yaffsfs_istat, fs/yaffs.c"
CVE-2020-10702,PAuth
CVE-2020-10720,
CVE-2020-10732,
CVE-2020-10738,
CVE-2020-10751,
CVE-2020-10757,
CVE-2020-10766,"SSBD, STIPB"
CVE-2020-10767,"IBPB, STIBP, IBRS"
CVE-2020-10768,
CVE-2020-10773,/proc/sys/vm/cmm_timeout
CVE-2020-10781,/sys/class/zram-control/hot_add
CVE-2020-10802,libraries/classes/Controllers/Table/TableSearchController.php
CVE-2020-10803,"tbl_get_field.php, libraries/classes/Display/Results.php"
CVE-2020-10804,"libraries/classes/Server/Privileges.php, libraries/classes/UserPassword.php"
CVE-2020-10931,"try_read_command_binary, memcached.c"
CVE-2020-11080,nghttp2_on_frame_recv_callback
CVE-2020-11089,"parallel_process_irp_create, serial_process_irp_create, drive_process_irp_write, printer_process_irp_write, rdpei_recv_pdu, serial_process_irp_write"
CVE-2020-11095,PRIMARY_DRAWING_ORDER_FIELD_BYTES
CVE-2020-11096,"update_read_cache_bitmap_v3_order, -bitmap-cache"
CVE-2020-11097,PRIMARY_DRAWING_ORDER_FIELD_BYTES
CVE-2020-11098,"glyph_cache_put, +glyph-cache"
CVE-2020-11099,license_read_new_or_upgrade_license_packet
CVE-2020-11494,"slc_bump, drivers/net/can/slcan.c, can_frame, CONFIG_INIT_STACK_ALL"
CVE-2020-11558,"audio_sample_entry_Read, isomedia/box_code_base.c, gf_isom_box_del, mdia_Read, gf_isom_delete_movie, gf_isom_parse_movie_boxes"
CVE-2020-11565,"mpol_parse_str, mm/mempolicy.c"
CVE-2020-11608,"drivers/media/usb/gspca/ov519.c, ov511_mode_init_regs, ov518_mode_init_regs"
CVE-2020-11609,"drivers/media/usb/gspca/stv06xx/stv06xx.c, drivers/media/usb/gspca/stv06xx/stv06xx_pb0100.c"
CVE-2020-11647,epan/dissectors/packet-bacapp.c
CVE-2020-11668,drivers/media/usb/gspca/xirlink_cit.c
CVE-2020-11669,"arch/powerpc/kernel/idle_book3s.S, PNV_POWERSAVE_AMR, PNV_POWERSAVE_UAMOR, PNV_POWERSAVE_AMOR"
CVE-2020-11724,ngx_http_lua_subrequest.c
CVE-2020-11735,ecc.c
CVE-2020-11810,"P_DATA_V2, peer-id, PUSH_REPLY, NCP"
CVE-2020-11869,"ati_2d_blt, hw/display/ati-2d.c, ati_mm_write"
CVE-2020-11939,"concat_hash_string, ssh.c"
CVE-2020-11940,"concat_hash_string, ssh.c"
CVE-2020-11947,"iscsi_aio_ioctl_cb, block/iscsi.c"
CVE-2020-12062,
CVE-2020-12268,"jbig2_image_compose, jbig2_image.c"
CVE-2020-12278,path.c
CVE-2020-12284,"cbs_jpeg_split_fragment, libavcodec/cbs_jpeg.c, JPEG_MARKER_SOS"
CVE-2020-12464,"usb_sg_cancel, drivers/usb/core/message.c"
CVE-2020-12465,"mt76_add_fragment, drivers/net/wireless/mediatek/mt76/dma.c"
CVE-2020-12607,
CVE-2020-12652,"__mptctl_ioctl, drivers/message/fusion/mptctl.c"
CVE-2020-12653,"mwifiex_cmd_append_vsie_tlv, drivers/net/wireless/marvell/mwifiex/scan.c"
CVE-2020-12654,"mwifiex_ret_wmm_get_status, drivers/net/wireless/marvell/mwifiex/wmm.c"
CVE-2020-12655,"xfs_agf_verify, fs/xfs/libxfs/xfs_alloc.c"
CVE-2020-12657,"bfq_idle_slice_timer_body, block/bfq-iosched.c"
CVE-2020-12658,"gp_worker_main, gp_workers.c"
CVE-2020-12659,"xdp_umem_reg, net/xdp/xdp_umem.c"
CVE-2020-12768,"svm_cpu_uninit, arch/x86/kvm/svm.c"
CVE-2020-12769,"drivers/spi/spi-dw.c, dw_spi_irq, dw_spi_transfer_one"
CVE-2020-12770,"sg_write, sg_remove_request"
CVE-2020-13112,
CVE-2020-13113,
CVE-2020-13114,
CVE-2020-13143,"gadget_dev_desc_UDC_store, drivers/usb/gadget/configfs.c"
CVE-2020-13164,epan/dissectors/packet-nfs.c
CVE-2020-13765,"rom_copy, hw/core/loader.c"
CVE-2020-13775,
CVE-2020-13848,"FindServiceControlURLPath, FindServiceEventURLPath, genlib/service_table/service_table.c"
CVE-2020-13881,support.c
CVE-2020-13904,"parse_playlist, libavformat/hls.c, av_probe_input_format3, libavformat/format.c"
CVE-2020-13974,"drivers/tty/vt/keyboard.c, k_ascii"
CVE-2020-14093,
CVE-2020-14314,ext3/ext4
CVE-2020-14381,
CVE-2020-14385,XFS
CVE-2020-14386,
CVE-2020-14390,
CVE-2020-14396,libvncclient/tls_openssl.c
CVE-2020-14397,libvncserver/rfbregion.c
CVE-2020-14398,libvncclient/sockets.c
CVE-2020-14399,libvncclient/rfbproto.c
CVE-2020-14400,libvncserver/translate.c
CVE-2020-14401,"libvncserver/scale.c, pixel_value"
CVE-2020-14402,libvncserver/corre.c
CVE-2020-14403,libvncserver/hextile.c
CVE-2020-14404,libvncserver/rre.c
CVE-2020-14405,libvncclient/rfbproto.c
CVE-2020-14415,"oss_write, audio/ossaudio.c"
CVE-2020-14416,"tty->disc_data, drivers/net/slip/slip.c, drivers/net/can/slcan.c"
CVE-2020-14954,
CVE-2020-15007,"M_LoadDefaults, m_misc.c"
CVE-2020-15121,
CVE-2020-15260,
CVE-2020-15261,
CVE-2020-15393,"usbtest_disconnect, drivers/usb/misc/usbtest.c"
CVE-2020-15466,epan/dissectors/packet-gvcp.c
CVE-2020-15471,"ndpi_parse_packet_line_info, lib/ndpi_main.c"
CVE-2020-15472,"ndpi_search_h323, lib/protocols/h323.c"
CVE-2020-15473,"ndpi_search_openvpn, lib/protocols/openvpn.c"
CVE-2020-15474,"extractRDNSequence, lib/protocols/tls.c"
CVE-2020-15475,"ndpi_reset_packet_line_info, lib/ndpi_main.c"
CVE-2020-15476,"ndpi_search_oracle, lib/protocols/oracle.c"
CVE-2020-15503,"decoders/unpack_thumb.cpp, postprocessing/mem_image.cpp, utils/thumb_utils.cpp, libraw_processed_image_t, T.tlength"
CVE-2020-15569,PlayerGeneric.cpp
CVE-2020-15780,drivers/acpi/acpi_configfs.c
CVE-2020-15852,tss_invalidate_io_bitmap
CVE-2020-15863,hw/net/xgmac.c
CVE-2020-15888,
CVE-2020-15889,lgc.c
CVE-2020-15900,
CVE-2020-15908,tar/TarFileReader.cpp
CVE-2020-15945,"ldebug.c, luaG_traceexec"
CVE-2020-16166,"drivers/char/random.c, kernel/time/timer.c"
CVE-2020-17498,epan/dissectors/packet-kafka.c
CVE-2020-18750,
CVE-2020-1888,handleBackslash
CVE-2020-1892,JSON_parser
CVE-2020-1893,TryParse
CVE-2020-1898,fb_unserialize
CVE-2020-1899,StringData
CVE-2020-1900,
CVE-2020-1916,ldap_escape
CVE-2020-1917,"xbuf_format_converter, exif_read_data"
CVE-2020-1918,
CVE-2020-1919,substr_compare
CVE-2020-1921,
CVE-2020-19481,"gf_m2ts_process_pmt, media_tools/mpegts.c"
CVE-2020-19488,"box_code_apple.c:119, ilst_item_Read"
CVE-2020-19491,cgif.c
CVE-2020-19667,"ReadXPMImage, coders/xpm.c"
CVE-2020-19858,
CVE-2020-19860,
CVE-2020-20276,"handle_PORT, common.c"
CVE-2020-20277,"compose_abspath, common.c"
CVE-2020-20739,"im_vips2dz, /libvips/libvips/deprecated/im_vips2dz.c"
CVE-2020-20740,pdf_get_version()
CVE-2020-21572,src_parser_trans_stage_1_2_3
CVE-2020-21674,"archive_string_append_from_wcs, archive_string.c"
CVE-2020-22873,NumberToPrecisionCmd
CVE-2020-22874,Jsi_ObjArraySizer
CVE-2020-22875,Jsi_ObjSetLength
CVE-2020-23914,"peg::AstOptimizer::optimize(), peglib.h"
CVE-2020-23915,"peg::resolve_escape_sequence, peglib.h"
CVE-2020-23928,"abst_box_read, box_code_adobe.c"
CVE-2020-23930,"nhmldump_send_header, write_nhml.c"
CVE-2020-23931,"abst_box_read, box_code_adobe.c"
CVE-2020-23932,"dump_isom_sdp, filedump.c"
CVE-2020-24342,"luaO_pushvfstring, luaD_callnoyield"
CVE-2020-24352,"ati_2d_blt, hw/display/ati_2d.c, ati_mm_write"
CVE-2020-24369,ldebug.c
CVE-2020-24370,ldebug.c
CVE-2020-24371,lgc.c
CVE-2020-24394,fs/nfsd/vfs.c
CVE-2020-24619,"setPeerVerifyMode, QSslSocket::VerifyNone, mainwindow.cpp"
CVE-2020-24654,
CVE-2020-24716,
CVE-2020-24717,
CVE-2020-24753,
CVE-2020-24870,"LibRaw::identify_process_dng_fields, identify.cpp"
CVE-2020-25211,"ctnetlink_parse_tuple_filter, net/netfilter/nf_conntrack_netlink.c"
CVE-2020-25212,"fs/nfs/nfs4proc.c, fs/nfs/nfs4xdr.c"
CVE-2020-25284,drivers/block/rbd.c
CVE-2020-25285,mm/hugetlb.c
CVE-2020-25427,gf_isom_get_track_id
CVE-2020-25628,
CVE-2020-25641,
CVE-2020-25643,ppp_cp_parse_cr
CVE-2020-25669,"sunkbd_reinit, sunkbd_interrupt, sunkbd_disconnect"
CVE-2020-25698,
CVE-2020-25704,PERF_EVENT_IOC_SET_FILTER
CVE-2020-25862,epan/dissectors/packet-tcp.c
CVE-2020-25863,epan/dissectors/packet-multipart.c
CVE-2020-25866,epan/dissectors/packet-blip.c
CVE-2020-26088,net/nfc/rawsock.c
CVE-2020-26247,Nokogiri::XML::Schema
CVE-2020-26298,:escape_html
CVE-2020-26570,sc_oberthur_read_file
CVE-2020-26572,tcos_decipher
CVE-2020-26575,epan/dissectors/packet-fbzero.c
CVE-2020-26759,
CVE-2020-26934,
CVE-2020-26935,SearchController
CVE-2020-27194,"scalar32_min_max_or, kernel/bpf/verifier.c"
CVE-2020-27209,
CVE-2020-27347,"input_csi_dispatch_sgr_colon, input.c"
CVE-2020-27560,"OptimizeLayerFrames, MagickCore/layer.c"
CVE-2020-27638,receive.c
CVE-2020-27673,
CVE-2020-27675,drivers/xen/events/events_base.c
CVE-2020-27678,"parse_user_name, lib/libpam/pam_framework.c"
CVE-2020-27777,
CVE-2020-27786,
CVE-2020-27787,"invert_pt_dynamic, p_lx_elf.cpp"
CVE-2020-27788,"PackLinuxElf64::canPack, p_lx_elf.cpp"
CVE-2020-27790,"PackLinuxElf64::invert_pt_dynamic, p_lx_elf.cpp"
CVE-2020-27793,core_java.c
CVE-2020-27794,cmd_info.c:cmd_info()
CVE-2020-27795,"libr/core/cmd_anal.c, anal_fcn_data, r_anal_get_fcn_in, core->anal, core->offset, ensure_fcn_range"
CVE-2020-27829,coders/tiff.c
CVE-2020-28030,epan/dissectors/packet-gquic.c
CVE-2020-28097,"vgacon_scrolldelta, CID-973c096f6a85"
CVE-2020-28196,lib/krb5/asn.1/asn1_encode.c
CVE-2020-28374,"drivers/target/target_core_xcopy.c, CID-2896c93811e3"
CVE-2020-28896,$ssl_force_tls
CVE-2020-28915,
CVE-2020-28941,drivers/accessibility/speakup/spk_ttyio.c
CVE-2020-28974,"KD_FONT_OP_COPY, drivers/tty/vt/vt.c"
CVE-2020-29074,"scan.c, IPC_CREAT|0777"
CVE-2020-29260,rfbClientCleanup
CVE-2020-29367,blosc2.c
